iso3,city,year,pm25_concentration
USA,Jasper IN/USA,2014.0,11.1
USA,Jasper IN/USA,2015.0,9.7
USA,Jasper IN/USA,2016.0,8.7
USA,Jasper IN/USA,2017.0,8.3
USA,Jasper IN/USA,2018.0,8.9
USA,Jasper IN/USA,2019.0,8.4
SVK,Jelsava/SVK,2010.0,22.019
SVK,Jelsava/SVK,2013.0,26.656
SVK,Jelsava/SVK,2014.0,23.964
SVK,Jelsava/SVK,2015.0,22.278
SVK,Jelsava/SVK,2016.0,19.341
SVK,Jelsava/SVK,2017.0,26.703
SVK,Jelsava/SVK,2018.0,23.698
SVK,Jelsava/SVK,2019.0,21.054
CHN,Jiangmen/CHN,2013.0,50.5
CHN,Jiangmen/CHN,2014.0,42.889
CHN,Jiangmen/CHN,2015.0,34.464
CHN,Jiangmen/CHN,2016.0,33.846
CHN,Jiangmen/CHN,2017.0,39.5
CHN,Jiangmen/CHN,2018.0,32.597
CHN,Jiangmen/CHN,2019.0,28.366
CZE,Jicin/CZE,2010.0,19.012
CZE,Jicin/CZE,2013.0,17.407
CZE,Jicin/CZE,2014.0,18.447
CZE,Jicin/CZE,2015.0,18.389
CZE,Jicin/CZE,2016.0,17.51
CZE,Jicin/CZE,2017.0,17.556
CZE,Jicin/CZE,2018.0,16.536
CZE,Jicin/CZE,2019.0,14.627
CZE,Jihlava/CZE,2010.0,18.545
CZE,Jihlava/CZE,2013.0,16.61
CZE,Jihlava/CZE,2014.0,15.903
CZE,Jihlava/CZE,2015.0,16.489
CZE,Jihlava/CZE,2016.0,14.687
CZE,Jihlava/CZE,2017.0,15.706
CZE,Jihlava/CZE,2018.0,18.662
CZE,Jihlava/CZE,2019.0,13.878
CHN,Jinan/CHN,2013.0,110.0
